,din_instante,val_geracao,Estacao
1508,2022-02-17,993.961,Verão
1509,2022-02-18,497.52,Verão
1510,2022-02-19,925.775,Verão
1511,2022-02-20,889.135,Verão
1512,2022-02-21,935.309,Verão
1513,2022-02-22,888.595,Verão
1514,2022-02-23,886.751,Verão
1515,2022-02-24,816.997,Verão
1516,2022-02-25,893.15,Verão
1517,2022-02-26,845.293,Verão
1518,2022-02-27,975.529,Verão
1519,2022-02-28,965.693,Verão
1520,2022-03-01,579.428,Verão
1521,2022-03-02,560.051,Verão
1522,2022-03-03,493.893,Verão
1523,2022-03-04,691.1899999999999,Verão
1524,2022-03-05,881.123,Verão
1525,2022-03-06,973.613,Verão
1526,2022-03-07,809.075,Verão
1527,2022-03-08,613.684,Verão
1528,2022-03-09,397.275,Verão
1529,2022-03-10,809.258,Verão
1530,2022-03-11,761.14,Verão
1531,2022-03-12,694.683,Verão
1532,2022-03-13,568.1519999999999,Verão
1533,2022-03-14,619.446,Verão
1534,2022-03-15,617.947,Verão
1535,2022-03-16,516.529,Verão
1536,2022-03-17,895.795,Verão
1537,2022-03-18,765.812,Verão
1538,2022-03-19,456.839,Verão
1539,2022-03-20,550.311,Verão
1540,2022-03-21,880.34,Outono
1541,2022-03-22,926.3425,Outono
1542,2022-03-23,972.345,Outono
1543,2022-03-24,791.2950000000001,Outono
1544,2022-03-25,493.763,Outono
1545,2022-03-26,690.552,Outono
1546,2022-03-27,445.405,Outono
1547,2022-03-28,795.572,Outono
1548,2022-03-29,997.358,Outono
1549,2022-03-30,778.002,Outono
1550,2022-03-31,458.048,Outono
1551,2022-04-01,416.147,Outono
1552,2022-04-02,843.539,Outono
1553,2022-04-03,935.777,Outono
1554,2022-04-04,788.131,Outono
1555,2022-04-05,844.908,Outono
1556,2022-04-06,941.414,Outono
1557,2022-04-07,920.217,Outono
1558,2022-04-08,695.694,Outono
1559,2022-04-09,656.434,Outono
1560,2022-04-10,870.852,Outono
1561,2022-04-11,790.0989999999999,Outono
1562,2022-04-12,649.788,Outono
1563,2022-04-13,637.5,Outono
1564,2022-04-14,625.212,Outono
1565,2022-04-15,993.389,Outono
1566,2022-04-16,996.425,Outono
1567,2022-04-17,999.461,Outono
1568,2022-04-18,658.373,Outono
1569,2022-04-19,547.114,Outono
1570,2022-04-20,532.237,Outono
1571,2022-04-21,544.078,Outono
1572,2022-04-22,892.8720000000001,Outono
1573,2022-04-23,389.562,Outono
1574,2022-04-24,922.032,Outono
1575,2022-04-25,845.586,Outono
1576,2022-04-26,784.122,Outono
1577,2022-04-27,808.761,Outono
1578,2022-04-28,836.829,Outono
1579,2022-04-29,880.8050000000001,Outono
1580,2022-04-30,478.72,Outono
1581,2022-05-01,443.409,Outono
1582,2022-05-02,834.925,Outono
1583,2022-05-03,855.402,Outono
1584,2022-05-04,487.868,Outono
1585,2022-05-05,471.872,Outono
1586,2022-05-06,862.907,Outono
1587,2022-05-07,909.067,Outono
1588,2022-05-08,860.544,Outono
1589,2022-05-09,687.463,Outono
1590,2022-05-10,683.604,Outono
1591,2022-05-11,369.449,Outono
1592,2022-05-12,613.818,Outono
1593,2022-05-13,804.701,Outono
1594,2022-05-14,732.918,Outono
1595,2022-05-15,684.938,Outono
1596,2022-05-16,636.958,Outono
1597,2022-05-17,882.309,Outono
1598,2022-05-18,842.3195000000001,Outono
1599,2022-05-19,802.33,Outono
1600,2022-05-20,652.1465000000001,Outono
1601,2022-05-21,616.1495,Outono
1602,2022-05-22,589.396,Outono
1603,2022-05-23,631.7915,Outono
1604,2022-05-24,610.044,Outono
1605,2022-05-25,630.931,Outono
1606,2022-05-26,435.682,Outono
1607,2022-05-27,704.453,Outono
1608,2022-05-28,795.647,Outono
1609,2022-05-29,765.747,Outono
1610,2022-05-30,513.415,Outono
1611,2022-05-31,500.65049999999997,Outono
1612,2022-06-01,487.886,Outono
1613,2022-06-02,638.928,Outono
1614,2022-06-03,369.763,Outono
1615,2022-06-04,834.147,Outono
1616,2022-06-05,800.525,Outono
1617,2022-06-06,735.522,Outono
1618,2022-06-07,681.826,Outono
1619,2022-06-08,369.402,Outono
1620,2022-06-09,407.87149999999997,Outono
1621,2022-06-10,446.341,Outono
1622,2022-06-11,484.8105,Outono
1623,2022-06-12,523.28,Outono
1624,2022-06-13,662.975,Outono
1625,2022-06-14,514.364,Outono
1626,2022-06-15,425.26,Outono
1627,2022-06-16,606.2465,Outono
1628,2022-06-17,548.639,Outono
1629,2022-06-18,476.0135,Outono
1630,2022-06-19,403.38800000000003,Outono
1631,2022-06-20,435.0155,Outono
1632,2022-06-21,597.374,Inverno
1633,2022-06-22,593.731,Inverno
1634,2022-06-23,609.3620000000001,Inverno
1635,2022-06-24,607.6895,Inverno
1636,2022-06-25,615.9075,Inverno
1637,2022-06-26,613.634,Inverno
1638,2022-06-27,586.635,Inverno
1639,2022-06-28,592.5005,Inverno
1640,2022-06-29,586.4155,Inverno
1641,2022-06-30,818.252,Inverno
1642,2022-07-01,795.86,Inverno
1643,2022-07-02,780.077,Inverno
1644,2022-07-03,600.807,Inverno
1645,2022-07-04,617.364,Inverno
1646,2022-07-05,806.444,Inverno
1647,2022-07-06,715.0029999999999,Inverno
1648,2022-07-07,793.988,Inverno
1649,2022-07-08,722.549,Inverno
1650,2022-07-09,788.875,Inverno
1651,2022-07-10,588.371,Inverno
1652,2022-07-11,796.751,Inverno
1653,2022-07-12,474.898,Inverno
1654,2022-07-13,418.291,Inverno
1655,2022-07-14,777.556,Inverno
1656,2022-07-15,667.24,Inverno
1657,2022-07-16,666.59,Inverno
1658,2022-07-17,529.7280000000001,Inverno
1659,2022-07-18,404.617,Inverno
1660,2022-07-19,735.954,Inverno
1661,2022-07-20,769.7950000000001,Inverno
1662,2022-07-21,785.003,Inverno
1663,2022-07-22,798.654,Inverno
1664,2022-07-23,801.115,Inverno
1665,2022-07-24,611.623,Inverno
1666,2022-07-25,798.824,Inverno
1667,2022-07-26,793.427,Inverno
1668,2022-07-27,784.425,Inverno
1669,2022-07-28,791.696,Inverno
1670,2022-07-29,578.866,Inverno
1671,2022-07-30,882.246,Inverno
1672,2022-07-31,820.684,Inverno
1673,2022-08-01,739.931,Inverno
1674,2022-08-02,794.449,Inverno
1675,2022-08-03,738.793,Inverno
1676,2022-08-04,721.368,Inverno
1677,2022-08-05,737.928,Inverno
1678,2022-08-06,661.491,Inverno
1679,2022-08-07,644.1145,Inverno
1680,2022-08-08,626.738,Inverno
1681,2022-08-09,609.3615,Inverno
1682,2022-08-10,591.985,Inverno
1683,2022-08-11,886.6370000000001,Inverno
1684,2022-08-12,905.514,Inverno
1685,2022-08-13,868.4499999999999,Inverno
1686,2022-08-14,840.614,Inverno
1687,2022-08-15,845.9,Inverno
1688,2022-08-16,683.583,Inverno
1689,2022-08-17,620.7333333333333,Inverno
1690,2022-08-18,557.8836666666666,Inverno
1691,2022-08-19,495.034,Inverno
1692,2022-08-20,588.773,Inverno
1693,2022-08-21,372.287,Inverno
1694,2022-08-22,875.404,Inverno
1695,2022-08-23,862.561,Inverno
1696,2022-08-24,539.327,Inverno
1697,2022-08-25,785.794,Inverno
1698,2022-08-26,812.39,Inverno
1699,2022-08-27,914.804,Inverno
1700,2022-08-28,674.208,Inverno
1701,2022-08-29,814.206,Inverno
1702,2022-08-30,528.143,Inverno
1703,2022-08-31,520.04,Inverno
1704,2022-09-01,899.351,Inverno
1705,2022-09-02,881.755,Inverno
1706,2022-09-03,823.88,Inverno
1707,2022-09-04,698.284,Inverno
1708,2022-09-05,561.34,Inverno
1709,2022-09-06,699.4250000000001,Inverno
1710,2022-09-07,626.79,Inverno
1711,2022-09-08,769.032,Inverno
1712,2022-09-09,852.0459999999999,Inverno
1713,2022-09-10,773.914,Inverno
1714,2022-09-11,821.78,Inverno
1715,2022-09-12,675.562,Inverno
1716,2022-09-13,683.754,Inverno
1717,2022-09-14,710.532,Inverno
1718,2022-09-15,737.31,Inverno
1719,2022-09-16,764.088,Inverno
1720,2022-09-17,647.615,Inverno
1721,2022-09-18,835.2615000000001,Inverno
1722,2022-09-19,534.6,Inverno
1723,2022-09-20,416.433,Inverno
1724,2022-09-21,495.079,Primavera
1725,2022-09-22,573.725,Primavera
1726,2022-09-23,652.371,Primavera
1727,2022-09-24,582.36,Primavera
1728,2022-09-25,582.36,Primavera
1729,2022-09-26,455.386,Primavera
1730,2022-09-27,495.8586666666667,Primavera
1731,2022-09-28,536.3313333333333,Primavera
1732,2022-09-29,576.804,Primavera
1733,2022-09-30,753.468,Primavera
1734,2022-10-01,930.132,Primavera
1735,2022-10-02,930.1,Primavera
1736,2022-10-03,838.534,Primavera
1737,2022-10-04,790.658,Primavera
1738,2022-10-05,919.349,Primavera
1739,2022-10-06,777.606,Primavera
1740,2022-10-07,617.838,Primavera
1741,2022-10-08,573.532375,Primavera
1742,2022-10-09,529.22675,Primavera
1743,2022-10-10,484.92112499999996,Primavera
1744,2022-10-11,440.6155,Primavera
1745,2022-10-12,431.13175,Primavera
1746,2022-10-13,421.648,Primavera
1747,2022-10-14,712.874,Primavera
1748,2022-10-15,655.0625,Primavera
1749,2022-10-16,696.418,Primavera
1750,2022-10-17,653.879,Primavera
1751,2022-10-18,607.20675,Primavera
1752,2022-10-19,560.5345,Primavera
1753,2022-10-20,406.2,Primavera
1754,2022-10-21,426.17449999999997,Primavera
1755,2022-10-22,795.446,Primavera
1756,2022-10-23,642.4350000000001,Primavera
1757,2022-10-24,884.2650000000001,Primavera
1758,2022-10-25,877.2057500000001,Primavera
1759,2022-10-26,870.1465000000001,Primavera
1760,2022-10-27,686.78075,Primavera
1761,2022-10-28,503.415,Primavera
1762,2022-10-29,456.8935,Primavera
1763,2022-10-30,756.087,Primavera
1764,2022-10-31,454.873,Primavera
1765,2022-11-01,463.95624999999995,Primavera
1766,2022-11-02,473.0395,Primavera
1767,2022-11-03,622.935,Primavera
1768,2022-11-04,718.272,Primavera
1769,2022-11-05,666.02,Primavera
1770,2022-11-06,619.543,Primavera
1771,2022-11-07,886.4015,Primavera
1772,2022-11-08,877.0575,Primavera
1773,2022-11-09,883.343,Primavera
1774,2022-11-10,845.819,Primavera
1775,2022-11-11,802.3344999999999,Primavera
1776,2022-11-12,758.8499999999999,Primavera
1777,2022-11-13,746.058,Primavera
1778,2022-11-14,716.74,Primavera
1779,2022-11-15,913.4205000000001,Primavera
1780,2022-11-16,909.489,Primavera
1781,2022-11-17,912.3844999999999,Primavera
1782,2022-11-18,864.817,Primavera
1783,2022-11-19,868.2115000000001,Primavera
1784,2022-11-20,874.2094999999999,Primavera
1785,2022-11-21,706.6510000000001,Primavera
1786,2022-11-22,570.232,Primavera
1787,2022-11-23,615.018,Primavera
1788,2022-11-24,787.9775,Primavera
1789,2022-11-25,871.8255,Primavera
1790,2022-11-26,879.0615,Primavera
1791,2022-11-27,870.1005,Primavera
1792,2022-11-28,769.649,Primavera
1793,2022-11-29,690.0745,Primavera
1794,2022-11-30,705.343,Primavera
1795,2022-12-01,712.9025,Primavera
1796,2022-12-02,488.7,Primavera
1797,2022-12-03,480.803,Primavera
1798,2022-12-04,483.2085,Primavera
1799,2022-12-05,485.61400000000003,Primavera
1800,2022-12-06,490.8455,Primavera
1801,2022-12-07,572.36,Primavera
1802,2022-12-08,651.1675,Primavera
1803,2022-12-09,696.2135000000001,Primavera
1804,2022-12-10,506.5265,Primavera
1805,2022-12-11,536.1514999999999,Primavera
1806,2022-12-12,592.9881666666666,Primavera
1807,2022-12-13,649.8248333333332,Primavera
1808,2022-12-14,706.6614999999999,Primavera
1809,2022-12-15,733.827,Primavera
1810,2022-12-16,705.3515,Primavera
1811,2022-12-17,801.004,Primavera
1812,2022-12-18,612.717,Primavera
1813,2022-12-19,486.30150000000003,Primavera
1814,2022-12-20,610.2525,Primavera
1815,2022-12-21,812.1765,Verão
1816,2022-12-22,855.8385000000001,Verão
1817,2022-12-23,855.299,Verão
1818,2022-12-24,849.9604999999999,Verão
1819,2022-12-25,621.78,Verão
1820,2022-12-26,518.476,Verão
1821,2022-12-27,657.2090000000001,Verão
1822,2022-12-28,594.032,Verão
1823,2022-12-29,638.7435,Verão
1824,2022-12-30,683.4549999999999,Verão
1825,2022-12-31,541.3774999999999,Verão
1826,2023-01-01,733.035,Verão
1827,2023-01-02,629.1735,Verão
1828,2023-01-03,532.74,Verão
1829,2023-01-04,359.4085,Verão
1830,2023-01-05,367.239,Verão
1831,2023-01-06,466.862,Verão
1832,2023-01-07,538.08,Verão
1833,2023-01-08,576.504,Verão
1834,2023-01-09,688.2139999999999,Verão
1835,2023-01-10,721.673,Verão
1836,2023-01-11,713.892,Verão
1837,2023-01-12,786.944,Verão
1838,2023-01-13,813.074,Verão
1839,2023-01-14,841.008,Verão
1840,2023-01-15,777.136,Verão
1841,2023-01-16,690.04,Verão
1842,2023-01-17,747.3135,Verão
1843,2023-01-18,804.587,Verão
1844,2023-01-19,767.445,Verão
1845,2023-01-20,564.472,Verão
1846,2023-01-21,448.349,Verão
1847,2023-01-22,729.963,Verão
1848,2023-01-23,748.838,Verão
1849,2023-01-24,773.54,Verão
1850,2023-01-25,884.5965,Verão
1851,2023-01-26,995.653,Verão
1852,2023-01-27,926.176,Verão
1853,2023-01-28,578.265,Verão
1854,2023-01-29,898.5,Verão
1855,2023-01-30,652.065,Verão
1856,2023-01-31,552.6850000000001,Verão
1857,2023-02-01,611.806,Verão
1858,2023-02-02,577.003,Verão
1859,2023-02-03,589.006,Verão
1860,2023-02-04,785.329,Verão
1861,2023-02-05,695.637,Verão
1862,2023-02-06,798.788,Verão
1863,2023-02-07,657.242,Verão
1864,2023-02-08,879.558,Verão
1865,2023-02-09,710.207,Verão
1866,2023-02-10,739.407,Verão
1867,2023-02-11,517.959,Verão
1868,2023-02-12,648.622,Verão
1869,2023-02-13,892.483,Verão
1870,2023-02-14,883.994,Verão
1871,2023-02-15,693.0749999999999,Verão
1872,2023-02-16,787.498,Verão
1873,2023-02-17,513.953,Verão
1874,2023-02-18,633.59,Verão
1875,2023-02-19,518.408,Verão
1876,2023-02-20,606.327,Verão
1877,2023-02-21,449.861,Verão
1878,2023-02-22,949.577,Verão
1879,2023-02-23,539.546,Verão
1880,2023-02-24,668.212,Verão
1881,2023-02-25,948.672,Verão
1882,2023-02-26,500.93300000000005,Verão
1883,2023-02-27,831.886,Verão
1884,2023-02-28,614.07,Verão
1885,2023-03-01,633.456,Verão
1886,2023-03-02,936.0360000000001,Verão
1887,2023-03-03,921.015,Verão
1888,2023-03-04,752.493,Verão
1889,2023-03-05,643.223,Verão
1890,2023-03-06,738.3919999999999,Verão
1891,2023-03-07,872.406,Verão
1892,2023-03-08,920.532,Verão
1893,2023-03-09,751.296,Verão
1894,2023-03-10,666.2316666666667,Verão
1895,2023-03-11,581.1673333333333,Verão
1896,2023-03-12,496.103,Verão
1897,2023-03-13,495.406,Verão
1898,2023-03-14,557.619,Verão
1899,2023-03-15,546.461,Verão
1900,2023-03-16,534.967,Verão
1901,2023-03-17,406.238,Verão
1902,2023-03-18,394.59299999999996,Verão
1903,2023-03-19,382.948,Verão
1904,2023-03-20,828.038,Verão
1905,2023-03-21,846.0655,Outono
1906,2023-03-22,864.0930000000001,Outono
1907,2023-03-23,955.567,Outono
1908,2023-03-24,962.2,Outono
1909,2023-03-25,922.344,Outono
1910,2023-03-26,901.2,Outono
1911,2023-03-27,856.845,Outono
1912,2023-03-28,777.211,Outono
1913,2023-03-29,953.51,Outono
1914,2023-03-30,902.682,Outono
1915,2023-03-31,901.16,Outono
1916,2023-04-01,937.427,Outono
1917,2023-04-02,967.047,Outono
1918,2023-04-03,946.822,Outono
1919,2023-04-04,898.923,Outono
1920,2023-04-05,907.18,Outono
1921,2023-04-06,911.336,Outono
1922,2023-04-07,743.4753333333333,Outono
1923,2023-04-08,575.6146666666666,Outono
1924,2023-04-09,407.754,Outono
1925,2023-04-10,581.047,Outono
1926,2023-04-11,654.856,Outono
1927,2023-04-12,602.983,Outono
1928,2023-04-13,763.3149999999999,Outono
1929,2023-04-14,363.345,Outono
1930,2023-04-15,600.759,Outono
1931,2023-04-16,941.9459999999999,Outono
1932,2023-04-17,569.367,Outono
1933,2023-04-18,384.24,Outono
1934,2023-04-19,603.4639999999999,Outono
1935,2023-04-20,708.46,Outono
1936,2023-04-21,991.712,Outono
1937,2023-04-22,853.773,Outono
1938,2023-04-23,817.8810000000001,Outono
1939,2023-04-24,781.989,Outono
1940,2023-04-25,653.082,Outono
1941,2023-04-26,524.175,Outono
1942,2023-04-27,426.454,Outono
1943,2023-04-28,699.18,Outono
1944,2023-04-29,851.716,Outono
1945,2023-04-30,897.074,Outono
1946,2023-05-01,670.668,Outono
1947,2023-05-02,737.326,Outono
1948,2023-05-03,754.526,Outono
1949,2023-05-04,734.518,Outono
1950,2023-05-05,866.957,Outono
1951,2023-05-06,805.117,Outono
1952,2023-05-07,525.1179999999999,Outono
1953,2023-05-08,830.761,Outono
1954,2023-05-09,618.52,Outono
1955,2023-05-10,416.67,Outono
1956,2023-05-11,667.061,Outono
1957,2023-05-12,822.91,Outono
1958,2023-05-13,892.335,Outono
1959,2023-05-14,766.893,Outono
1960,2023-05-15,880.072,Outono
1961,2023-05-16,901.009,Outono
1962,2023-05-17,909.236,Outono
1963,2023-05-18,888.065,Outono
1964,2023-05-19,864.982,Outono
1965,2023-05-20,484.771,Outono
1966,2023-05-21,507.69550000000004,Outono
1967,2023-05-22,530.62,Outono
1968,2023-05-23,783.831,Outono
1969,2023-05-24,790.505,Outono
1970,2023-05-25,769.914,Outono
1971,2023-05-26,762.508,Outono
1972,2023-05-27,721.297,Outono
1973,2023-05-28,543.0115000000001,Outono
1974,2023-05-29,364.726,Outono
1975,2023-05-30,388.077,Outono
1976,2023-05-31,411.428,Outono
1977,2023-06-01,508.59,Outono
1978,2023-06-02,707.4195,Outono
1979,2023-06-03,429.5875,Outono
1980,2023-06-04,559.009,Outono
1981,2023-06-05,688.4304999999999,Outono
1982,2023-06-06,692.7405,Outono
1983,2023-06-07,677.063,Outono
1984,2023-06-08,606.3534999999999,Outono
1985,2023-06-09,686.646,Outono
1986,2023-06-10,469.813,Outono
1987,2023-06-11,421.671,Outono
1988,2023-06-12,405.784,Outono
1989,2023-06-13,413.53175,Outono
1990,2023-06-14,421.2795,Outono
1991,2023-06-15,429.02725000000004,Outono
1992,2023-06-16,436.77500000000003,Outono
1993,2023-06-17,818.2040000000001,Outono
1994,2023-06-18,395.556,Outono
1995,2023-06-19,829.553,Outono
1996,2023-06-20,821.332,Outono
1997,2023-06-21,681.453,Inverno
1998,2023-06-22,555.713,Inverno
1999,2023-06-23,661.851,Inverno
2000,2023-06-24,713.725,Inverno
2001,2023-06-25,765.5989999999999,Inverno
2002,2023-06-26,817.473,Inverno
2003,2023-06-27,802.209,Inverno
2004,2023-06-28,776.409,Inverno
2005,2023-06-29,804.695,Inverno
2006,2023-06-30,793.651,Inverno
2007,2023-07-01,686.6220000000001,Inverno
2008,2023-07-02,723.505,Inverno
2009,2023-07-03,822.786,Inverno
2010,2023-07-04,822.5260000000001,Inverno
2011,2023-07-05,784.022,Inverno
2012,2023-07-06,795.1320000000001,Inverno
2013,2023-07-07,655.435,Inverno
2014,2023-07-08,678.7139999999999,Inverno
2015,2023-07-09,621.368,Inverno
2016,2023-07-10,677.837,Inverno
2017,2023-07-11,759.076,Inverno
2018,2023-07-12,645.203,Inverno
2019,2023-07-13,499.87100000000004,Inverno
2020,2023-07-14,877.672,Inverno
2021,2023-07-15,723.529,Inverno
2022,2023-07-16,351.032,Inverno
2023,2023-07-17,508.846,Inverno
2024,2023-07-18,627.865,Inverno
2025,2023-07-19,690.882,Inverno
2026,2023-07-20,812.732,Inverno
2027,2023-07-21,806.948,Inverno
2028,2023-07-22,766.4803333333333,Inverno
2029,2023-07-23,726.0126666666666,Inverno
2030,2023-07-24,685.545,Inverno
2031,2023-07-25,621.6850000000001,Inverno
2032,2023-07-26,683.9449999999999,Inverno
2033,2023-07-27,739.985,Inverno
2034,2023-07-28,729.361,Inverno
2035,2023-07-29,802.288,Inverno
2036,2023-07-30,767.961,Inverno
2037,2023-07-31,733.634,Inverno
2038,2023-08-01,602.772,Inverno
2039,2023-08-02,721.748,Inverno
2040,2023-08-03,808.269,Inverno
2041,2023-08-04,826.589,Inverno
2042,2023-08-05,825.198,Inverno
2043,2023-08-06,596.254,Inverno
2044,2023-08-07,766.506,Inverno
2045,2023-08-08,731.572,Inverno
2046,2023-08-09,714.392,Inverno
2047,2023-08-10,798.726,Inverno
2048,2023-08-11,703.32,Inverno
2049,2023-08-12,716.484,Inverno
2050,2023-08-13,372.953,Inverno
2051,2023-08-14,492.041,Inverno
2052,2023-08-15,613.603,Inverno
2053,2023-08-16,633.94,Inverno
2054,2023-08-17,755.499,Inverno
2055,2023-08-18,765.561,Inverno
2056,2023-08-19,572.7115,Inverno
2057,2023-08-20,379.862,Inverno
2058,2023-08-21,842.086,Inverno
2059,2023-08-22,898.907,Inverno
2060,2023-08-23,791.381,Inverno
2061,2023-08-24,623.275,Inverno
2062,2023-08-25,667.54,Inverno
2063,2023-08-26,458.118,Inverno
2064,2023-08-27,598.9665,Inverno
2065,2023-08-28,739.815,Inverno
2066,2023-08-29,486.53,Inverno
2067,2023-08-30,669.65,Inverno
2068,2023-08-31,795.303,Inverno
2069,2023-09-01,920.956,Inverno
2070,2023-09-02,834.62,Inverno
2071,2023-09-03,659.412,Inverno
2072,2023-09-04,707.4,Inverno
2073,2023-09-05,815.41,Inverno
2074,2023-09-06,910.419,Inverno
2075,2023-09-07,870.853,Inverno
2076,2023-09-08,916.015,Inverno
2077,2023-09-09,396.48199999999997,Inverno
2078,2023-09-10,684.755,Inverno
2079,2023-09-11,973.028,Inverno
2080,2023-09-12,982.125,Inverno
2081,2023-09-13,860.282,Inverno
2082,2023-09-14,851.7470000000001,Inverno
2083,2023-09-15,843.212,Inverno
2084,2023-09-16,834.6769999999999,Inverno
2085,2023-09-17,826.1419999999999,Inverno
2086,2023-09-18,681.707,Inverno
2087,2023-09-19,931.028,Inverno
2088,2023-09-20,947.968,Inverno
2089,2023-09-21,932.775,Primavera
2090,2023-09-22,908.026,Primavera
2091,2023-09-23,900.3910000000001,Primavera
2092,2023-09-24,809.549,Primavera
2093,2023-09-25,778.577,Primavera
2094,2023-09-26,838.934,Primavera
2095,2023-09-27,724.133,Primavera
2096,2023-09-28,922.027,Primavera
2097,2023-09-29,872.02,Primavera
2098,2023-09-30,850.426,Primavera
2099,2023-10-01,409.516,Primavera
2100,2023-10-02,631.607,Primavera
2101,2023-10-03,854.855,Primavera
2102,2023-10-04,663.455,Primavera
2103,2023-10-05,787.178,Primavera
2104,2023-10-06,779.296,Primavera
2105,2023-10-07,427.619,Primavera
2106,2023-10-08,494.342,Primavera
2107,2023-10-09,605.475,Primavera
2108,2023-10-10,653.27,Primavera
2109,2023-10-11,701.065,Primavera
2110,2023-10-12,748.86,Primavera
2111,2023-10-13,566.785,Primavera
2112,2023-10-14,739.586,Primavera
2113,2023-10-15,688.749,Primavera
2114,2023-10-16,970.101,Primavera
2115,2023-10-17,667.429,Primavera
2116,2023-10-18,966.109,Primavera
2117,2023-10-19,762.0070000000001,Primavera
2118,2023-10-20,538.48,Primavera
2119,2023-10-21,565.8565000000001,Primavera
2120,2023-10-22,593.2330000000001,Primavera
2121,2023-10-23,988.8190000000001,Primavera
2122,2023-10-24,734.984,Primavera
2123,2023-10-25,737.581,Primavera
2124,2023-10-26,731.075,Primavera
2125,2023-10-27,645.8009999999999,Primavera
2126,2023-10-28,606.03,Primavera
2127,2023-10-29,375.951,Primavera
2128,2023-10-30,610.981,Primavera
2129,2023-10-31,439.11,Primavera
2130,2023-11-01,555.482,Primavera
2131,2023-11-02,669.6700000000001,Primavera
2132,2023-11-03,783.8580000000001,Primavera
2133,2023-11-04,693.628,Primavera
2134,2023-11-05,661.6899999999999,Primavera
2135,2023-11-06,769.5963333333333,Primavera
2136,2023-11-07,877.5026666666666,Primavera
2137,2023-11-08,985.409,Primavera
2138,2023-11-09,781.008,Primavera
2139,2023-11-10,684.4856666666667,Primavera
2140,2023-11-11,587.9633333333334,Primavera
2141,2023-11-12,491.441,Primavera
2142,2023-11-13,893.865,Primavera
2143,2023-11-14,966.201,Primavera
2144,2023-11-15,944.6999999999999,Primavera
2145,2023-11-16,921.849,Primavera
2146,2023-11-17,728.164,Primavera
2147,2023-11-18,891.896,Primavera
2148,2023-11-19,604.4979999999999,Primavera
2149,2023-11-20,792.166,Primavera
2150,2023-11-21,844.4399999999999,Primavera
2151,2023-11-22,581.184,Primavera
2152,2023-11-23,516.859,Primavera
2153,2023-11-24,627.029,Primavera
2154,2023-11-25,561.451,Primavera
2155,2023-11-26,402.941,Primavera
2156,2023-11-27,592.393,Primavera
2157,2023-11-28,575.432,Primavera
2158,2023-11-29,576.477,Primavera
2159,2023-11-30,891.447,Primavera
2160,2023-12-01,893.8149999999999,Primavera
2161,2023-12-02,922.466,Primavera
2162,2023-12-03,811.45,Primavera
2163,2023-12-04,675.12,Primavera
2164,2023-12-05,705.251,Primavera
2165,2023-12-06,967.293,Primavera
2166,2023-12-07,824.332,Primavera
2167,2023-12-08,897.768,Primavera
2168,2023-12-09,987.662,Primavera
2169,2023-12-10,661.6940000000001,Primavera
2170,2023-12-11,830.279,Primavera
2171,2023-12-12,879.558,Primavera
2172,2023-12-13,923.6295,Primavera
2173,2023-12-14,967.701,Primavera
2174,2023-12-15,981.739,Primavera
2175,2023-12-16,861.288,Primavera
2176,2023-12-17,874.319,Primavera
2177,2023-12-18,843.364,Primavera
2178,2023-12-19,894.294,Primavera
2179,2023-12-20,918.77,Primavera
2180,2023-12-21,942.5219999999999,Verão
2181,2023-12-22,680.067,Verão
2182,2023-12-23,641.075,Verão
2183,2023-12-24,809.264,Verão
2184,2023-12-25,406.829,Verão
2185,2023-12-26,886.193,Verão
2186,2023-12-27,901.855,Verão
2187,2023-12-28,917.5169999999999,Verão
2188,2023-12-29,933.179,Verão
2189,2023-12-30,606.899,Verão
2190,2023-12-31,565.681,Verão
2191,2024-01-01,513.259,Verão
2192,2024-01-02,859.39,Verão
2193,2024-01-03,910.36,Verão
2194,2024-01-04,981.284,Verão
2195,2024-01-05,819.169,Verão
2196,2024-01-06,945.458,Verão
2197,2024-01-07,981.8969999999999,Verão
2198,2024-01-08,972.379,Verão
2199,2024-01-09,976.909,Verão
2200,2024-01-10,805.06,Verão
2201,2024-01-11,617.933,Verão
2202,2024-01-12,671.592,Verão
2203,2024-01-13,372.262,Verão
2204,2024-01-14,812.949,Verão
2205,2024-01-15,746.2860000000001,Verão
2206,2024-01-16,894.324,Verão
2207,2024-01-17,949.811,Verão
2208,2024-01-18,959.607,Verão
2209,2024-01-19,747.643,Verão
2210,2024-01-20,451.331,Verão
2211,2024-01-21,599.241,Verão
2212,2024-01-22,756.082,Verão
2213,2024-01-23,426.55,Verão
2214,2024-01-24,912.285,Verão
2215,2024-01-25,928.392,Verão
2216,2024-01-26,922.65725,Verão
2217,2024-01-27,916.9225,Verão
2218,2024-01-28,911.18775,Verão
2219,2024-01-29,905.453,Verão
2220,2024-01-30,970.316,Verão
2221,2024-01-31,950.535,Verão
2222,2024-02-01,993.376,Verão
2223,2024-02-02,902.4905,Verão
2224,2024-02-03,545.902,Verão
2225,2024-02-04,462.759,Verão
2226,2024-02-05,623.654,Verão
2227,2024-02-06,544.3775,Verão
2228,2024-02-07,591.575,Verão
2229,2024-02-08,842.664,Verão
2230,2024-02-09,818.651,Verão
2231,2024-02-10,926.247,Verão
2232,2024-02-11,687.431,Verão
2233,2024-02-12,919.144,Verão
2234,2024-02-13,922.301,Verão
2235,2024-02-14,567.308,Verão
